ID,Title,Link,titleSlug,Approach,Difficulty,Topics
645,Set Mismatch,Set Mismatch,set-mismatch,,Medium,"Hash Table, Math, "
648,Replace Words,Replace Words,replace-words,,Medium,"Hash Table, Trie, "
649,Dota2 Senate,Dota2 Senate,dota2-senate,,Medium,"Greedy, "
655,Print Binary Tree,Print Binary Tree,print-binary-tree,,Medium,"Tree, "
656,Coin Path,Coin Path,coin-path,,Medium,"Dynamic Programming, "
657,Robot Return to Origin,Robot Return to Origin,robot-return-to-origin,,Medium,"String, "
659,Split Array into Consecutive Subsequences,Split Array into Consecutive Subsequences,split-array-into-consecutive-subsequences,,Medium,"Heap, Greedy, "
660,Remove 9,Remove 9,remove-9,,Medium,"Math, "
661,Image Smoother,Image Smoother,image-smoother,,Medium,"Array, "
662,Maximum Width of Binary Tree,Maximum Width of Binary Tree,maximum-width-of-binary-tree,,Medium,"Tree, "
665,Non-decreasing Array,Non-decreasing Array,non-decreasing-array,,Medium,"Array, "
666,Path Sum IV,Path Sum IV,path-sum-iv,,Medium,"Tree, "
667,Beautiful Arrangement II,Beautiful Arrangement II,beautiful-arrangement-ii,,Medium,"Array, "
671,Second Minimum Node In a Binary Tree,Second Minimum Node In a Binary Tree,second-minimum-node-in-a-binary-tree,,Medium,"Tree, "
672,Bulb Switcher II,Bulb Switcher II,bulb-switcher-ii,,Medium,"Math, "
675,Cut Off Trees for Golf Event,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,,Medium,"Breadth-first Search, "
676,Implement Magic Dictionary,Implement Magic Dictionary,implement-magic-dictionary,,Medium,"Hash Table, Trie, "
679,24 Game,24 Game,24-game,,Medium,"Depth-first Search, "
681,Next Closest Time,Next Closest Time,next-closest-time,,Medium,"String, "
682,Baseball Game,Baseball Game,baseball-game,,Medium,"Stack, "
683,K Empty Slots,K Empty Slots,k-empty-slots,,Medium,"Ordered Map, "
685,Redundant Connection II,Redundant Connection II,redundant-connection-ii,,Medium,"Tree, Depth-first Search, Union Find, Graph, "
686,Repeated String Match,Repeated String Match,repeated-string-match,,Medium,"String, "
687,Longest Univalue Path,Longest Univalue Path,longest-univalue-path,,Medium,"Tree, Recursion, "
688,Knight Probability in Chessboard,Knight Probability in Chessboard,knight-probability-in-chessboard,,Medium,"Dynamic Programming, "
690,Employee Importance,Employee Importance,employee-importance,,Medium,"Hash Table, Depth-first Search, Breadth-first Search, "
693,Binary Number with Alternating Bits,Binary Number with Alternating Bits,binary-number-with-alternating-bits,,Medium,"Bit Manipulation, "
697,Degree of an Array,Degree of an Array,degree-of-an-array,,Medium,"Array, "
699,Falling Squares,Falling Squares,falling-squares,,Medium,"Segment Tree, Ordered Map, "
703,Kth Largest Element in a Stream,Kth Largest Element in a Stream,kth-largest-element-in-a-stream,,Medium,"Heap, "
705,Design HashSet,Design HashSet,design-hashset,,Medium,"Hash Table, Design, "
707,Design Linked List,Design Linked List,design-linked-list,,Medium,"Linked List, Design, "
708,Insert into a Sorted Circular Linked List,Insert into a Sorted Circular Linked List,insert-into-a-sorted-circular-linked-list,,Medium,"Linked List, "
709,To Lower Case,To Lower Case,to-lower-case,,Medium,"String, "
710,Random Pick with Blacklist,Random Pick with Blacklist,random-pick-with-blacklist,,Medium,"Hash Table, Binary Search, Sort, Random, "
711,Number of Distinct Islands II,Number of Distinct Islands II,number-of-distinct-islands-ii,,Medium,"Hash Table, Depth-first Search, "
716,Max Stack,Max Stack,max-stack,,Medium,"Design, "
717,1-bit and 2-bit Characters,1-bit and 2-bit Characters,1-bit-and-2-bit-characters,,Medium,"Array, "
720,Longest Word in Dictionary,Longest Word in Dictionary,longest-word-in-dictionary,,Medium,"Hash Table, Trie, "
721,Accounts Merge,Accounts Merge,accounts-merge,,Medium,"Array, Greedy, Queue, "
722,Remove Comments,Remove Comments,remove-comments,,Medium,"String, "
723,Candy Crush,Candy Crush,candy-crush,,Medium,"Array, Two Pointers, "
724,Find Pivot Index,Find Pivot Index,find-pivot-index,,Medium,"Array, "
725,Split Linked List in Parts,Split Linked List in Parts,split-linked-list-in-parts,,Medium,"Linked List, "
726,Number of Atoms,Number of Atoms,number-of-atoms,,Medium,"Hash Table, Stack, Recursion, "
728,Self Dividing Numbers,Self Dividing Numbers,self-dividing-numbers,,Medium,"Math, "
732,My Calendar III,My Calendar III,my-calendar-iii,,Medium,"Segment Tree, Ordered Map, "
734,Sentence Similarity,Sentence Similarity,sentence-similarity,,Medium,"Hash Table, "
736,Parse Lisp Expression,Parse Lisp Expression,parse-lisp-expression,,Medium,"String, "
742,Closest Leaf in a Binary Tree,Closest Leaf in a Binary Tree,closest-leaf-in-a-binary-tree,,Medium,"Tree, "
744,Find Smallest Letter Greater Than Target,Find Smallest Letter Greater Than Target,find-smallest-letter-greater-than-target,,Medium,"Binary Search, "
745,Prefix and Suffix Search,Prefix and Suffix Search,prefix-and-suffix-search,,Medium,"Trie, "
746,Min Cost Climbing Stairs,Min Cost Climbing Stairs,min-cost-climbing-stairs,,Medium,"Array, Dynamic Programming, "
747,Largest Number At Least Twice of Others,Largest Number At Least Twice of Others,largest-number-at-least-twice-of-others,,Medium,"Array, "
748,Shortest Completing Word,Shortest Completing Word,shortest-completing-word,,Medium,"Hash Table, "
749,Contain Virus,Contain Virus,contain-virus,,Medium,"Depth-first Search, "
751,IP to CIDR,IP to CIDR,ip-to-cidr,,Medium,"Bit Manipulation, "
753,Cracking the Safe,Cracking the Safe,cracking-the-safe,,Medium,"Math, Depth-first Search, "
754,Reach a Number,Reach a Number,reach-a-number,,Medium,"Math, "
755,Pour Water,Pour Water,pour-water,,Medium,"Array, "
756,Pyramid Transition Matrix,Pyramid Transition Matrix,pyramid-transition-matrix,,Medium,"Bit Manipulation, Depth-first Search, "
758,Bold Words in String,Bold Words in String,bold-words-in-string,,Medium,"String, "
760,Find Anagram Mappings,Find Anagram Mappings,find-anagram-mappings,,Medium,"Hash Table, "
761,Special Binary String,Special Binary String,special-binary-string,,Medium,"String, Recursion, "
762,Prime Number of Set Bits in Binary Representation,Prime Number of Set Bits in Binary Representation,prime-number-of-set-bits-in-binary-representation,,Medium,"Bit Manipulation, "
764,Largest Plus Sign,Largest Plus Sign,largest-plus-sign,,Medium,"Dynamic Programming, "
770,Basic Calculator IV,Basic Calculator IV,basic-calculator-iv,,Medium,"Hash Table, String, Stack, "
772,Basic Calculator III,Basic Calculator III,basic-calculator-iii,,Medium,"String, Stack, "
775,Global and Local Inversions,Global and Local Inversions,global-and-local-inversions,,Medium,"Array, Math, "
777,Swap Adjacent in LR String,Swap Adjacent in LR String,swap-adjacent-in-lr-string,,Medium,"Brainteaser, "
779,K-th Symbol in Grammar,K-th Symbol in Grammar,k-th-symbol-in-grammar,,Medium,"Recursion, "
780,Reaching Points,Reaching Points,reaching-points,,Medium,"Math, "
781,Rabbits in Forest,Rabbits in Forest,rabbits-in-forest,,Medium,"Hash Table, Math, "
782,Transform to Chessboard,Transform to Chessboard,transform-to-chessboard,,Medium,"Array, Math, "
783,Minimum Distance Between BST Nodes,Minimum Distance Between BST Nodes,minimum-distance-between-bst-nodes,,Medium,"Tree, Recursion, "
788,Rotated Digits,Rotated Digits,rotated-digits,,Medium,"String, "
789,Escape The Ghosts,Escape The Ghosts,escape-the-ghosts,,Medium,"Math, "
790,Domino and Tromino Tiling,Domino and Tromino Tiling,domino-and-tromino-tiling,,Medium,"Dynamic Programming, "
791,Custom Sort String,Custom Sort String,custom-sort-string,,Medium,"String, "
793,Preimage Size of Factorial Zeroes Function,Preimage Size of Factorial Zeroes Function,preimage-size-of-factorial-zeroes-function,,Medium,"Binary Search, "
794,Valid Tic-Tac-Toe State,Valid Tic-Tac-Toe State,valid-tic-tac-toe-state,,Medium,"Math, Recursion, "
800,Similar RGB Color,Similar RGB Color,similar-rgb-color,,Medium,"Math, String, "
802,Find Eventual Safe States,Find Eventual Safe States,find-eventual-safe-states,,Medium,"Depth-first Search, Graph, "
803,Bricks Falling When Hit,Bricks Falling When Hit,bricks-falling-when-hit,,Medium,"Union Find, "
804,Unique Morse Code Words,Unique Morse Code Words,unique-morse-code-words,,Medium,"String, "
805,Split Array With Same Average,Split Array With Same Average,split-array-with-same-average,,Medium,"Math, "
806,Number of Lines To Write String,Number of Lines To Write String,number-of-lines-to-write-string,,Medium,
807,Max Increase to Keep City Skyline,Max Increase to Keep City Skyline,max-increase-to-keep-city-skyline,,Medium,
808,Soup Servings,Soup Servings,soup-servings,,Medium,"Dynamic Programming, "
809,Expressive Words,Expressive Words,expressive-words,,Medium,"String, "
810,Chalkboard XOR Game,Chalkboard XOR Game,chalkboard-xor-game,,Medium,"Math, "
811,Subdomain Visit Count,Subdomain Visit Count,subdomain-visit-count,,Medium,"Hash Table, "
812,Largest Triangle Area,Largest Triangle Area,largest-triangle-area,,Medium,"Math, "
816,Ambiguous Coordinates,Ambiguous Coordinates,ambiguous-coordinates,,Medium,"String, "
817,Linked List Components,Linked List Components,linked-list-components,,Medium,"Linked List, "
819,Most Common Word,Most Common Word,most-common-word,,Medium,"String, "
820,Short Encoding of Words,Short Encoding of Words,short-encoding-of-words,,Medium,
822,Card Flipping Game,Card Flipping Game,card-flipping-game,,Medium,
824,Goat Latin,Goat Latin,goat-latin,,Medium,"String, "
825,Friends Of Appropriate Ages,Friends Of Appropriate Ages,friends-of-appropriate-ages,,Medium,"Array, "
826,Most Profit Assigning Work,Most Profit Assigning Work,most-profit-assigning-work,,Medium,"Two Pointers, "
829,Consecutive Numbers Sum,Consecutive Numbers Sum,consecutive-numbers-sum,,Medium,"Math, "
830,Positions of Large Groups,Positions of Large Groups,positions-of-large-groups,,Medium,"Array, "
831,Masking Personal Information,Masking Personal Information,masking-personal-information,,Medium,"String, "
833,Find And Replace in String,Find And Replace in String,find-and-replace-in-string,,Medium,"String, "
835,Image Overlap,Image Overlap,image-overlap,,Medium,"Array, "
836,Rectangle Overlap,Rectangle Overlap,rectangle-overlap,,Medium,"Math, "
837,New 21 Game,New 21 Game,new-21-game,,Medium,"Dynamic Programming, "
839,Similar String Groups,Similar String Groups,similar-string-groups,,Medium,"Depth-first Search, Union Find, Graph, "
840,Magic Squares In Grid,Magic Squares In Grid,magic-squares-in-grid,,Medium,"Array, "
842,Split Array into Fibonacci Sequence,Split Array into Fibonacci Sequence,split-array-into-fibonacci-sequence,,Medium,"String, Backtracking, Greedy, "
843,Guess the Word,Guess the Word,guess-the-word,,Medium,"Minimax, "
848,Shifting Letters,Shifting Letters,shifting-letters,,Medium,"String, "
851,Loud and Rich,Loud and Rich,loud-and-rich,,Medium,"Depth-first Search, "
852,Peak Index in a Mountain Array,Peak Index in a Mountain Array,peak-index-in-a-mountain-array,,Medium,"Binary Search, "
853,Car Fleet,Car Fleet,car-fleet,,Medium,"Sort, "
855,Exam Room,Exam Room,exam-room,,Medium,"Ordered Map, "
858,Mirror Reflection,Mirror Reflection,mirror-reflection,,Medium,"Math, "
859,Buddy Strings,Buddy Strings,buddy-strings,,Medium,"String, "
861,Score After Flipping Matrix,Score After Flipping Matrix,score-after-flipping-matrix,,Medium,"Greedy, "
865,Smallest Subtree with all the Deepest Nodes,Smallest Subtree with all the Deepest Nodes,smallest-subtree-with-all-the-deepest-nodes,,Medium,"Tree, "
866,Prime Palindrome,Prime Palindrome,prime-palindrome,,Medium,"Math, "
867,Transpose Matrix,Transpose Matrix,transpose-matrix,,Medium,"Array, "
868,Binary Gap,Binary Gap,binary-gap,,Medium,"Math, "
869,Reordered Power of 2,Reordered Power of 2,reordered-power-of-2,,Medium,"Math, "
874,Walking Robot Simulation,Walking Robot Simulation,walking-robot-simulation,,Medium,"Greedy, "
877,Stone Game,Stone Game,stone-game,,Medium,"Math, Dynamic Programming, Minimax, "
878,Nth Magical Number,Nth Magical Number,nth-magical-number,,Medium,"Math, Binary Search, "
880,Decoded String at Index,Decoded String at Index,decoded-string-at-index,,Medium,"Stack, "
882,Reachable Nodes In Subdivided Graph,Reachable Nodes In Subdivided Graph,reachable-nodes-in-subdivided-graph,,Medium,"Heap, "
883,Projection Area of 3D Shapes,Projection Area of 3D Shapes,projection-area-of-3d-shapes,,Medium,"Math, "
884,Uncommon Words from Two Sentences,Uncommon Words from Two Sentences,uncommon-words-from-two-sentences,,Medium,"Hash Table, "
885,Spiral Matrix III,Spiral Matrix III,spiral-matrix-iii,,Medium,"Math, "
888,Fair Candy Swap,Fair Candy Swap,fair-candy-swap,,Medium,"Array, "
891,Sum of Subsequence Widths,Sum of Subsequence Widths,sum-of-subsequence-widths,,Medium,"Array, Math, "
892,Surface Area of 3D Shapes,Surface Area of 3D Shapes,surface-area-of-3d-shapes,,Medium,"Math, Geometry, "
893,Groups of Special-Equivalent Strings,Groups of Special-Equivalent Strings,groups-of-special-equivalent-strings,,Medium,"String, "
897,Increasing Order Search Tree,Increasing Order Search Tree,increasing-order-search-tree,,Medium,"Tree, Depth-first Search, "
898,Bitwise ORs of Subarrays,Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,,Medium,"Dynamic Programming, Bit Manipulation, "
899,Orderly Queue,Orderly Queue,orderly-queue,,Medium,"Math, String, "
900,RLE Iterator,RLE Iterator,rle-iterator,,Medium,"Array, "
902,Numbers At Most N Given Digit Set,Numbers At Most N Given Digit Set,numbers-at-most-n-given-digit-set,,Medium,"Math, Dynamic Programming, "
904,Fruit Into Baskets,Fruit Into Baskets,fruit-into-baskets,,Medium,"Two Pointers, "
906,Super Palindromes,Super Palindromes,super-palindromes,,Medium,"Math, "
908,Smallest Range I,Smallest Range I,smallest-range-i,,Medium,"Math, "
909,Snakes and Ladders,Snakes and Ladders,snakes-and-ladders,,Medium,"Breadth-first Search, "
910,Smallest Range II,Smallest Range II,smallest-range-ii,,Medium,"Math, Greedy, "
911,Online Election,Online Election,online-election,,Medium,"Binary Search, "
912,Sort an Array,Sort an Array,sort-an-array,,Medium,
913,Cat and Mouse,Cat and Mouse,cat-and-mouse,,Medium,"Breadth-first Search, Minimax, "
914,X of a Kind in a Deck of Cards,X of a Kind in a Deck of Cards,x-of-a-kind-in-a-deck-of-cards,,Medium,"Array, Math, "
916,Word Subsets,Word Subsets,word-subsets,,Medium,"String, "
919,Complete Binary Tree Inserter,Complete Binary Tree Inserter,complete-binary-tree-inserter,,Medium,"Tree, "
923,3Sum With Multiplicity,3Sum With Multiplicity,3sum-with-multiplicity,,Medium,"Two Pointers, "
924,Minimize Malware Spread,Minimize Malware Spread,minimize-malware-spread,,Medium,"Depth-first Search, Union Find, "
927,Three Equal Parts,Three Equal Parts,three-equal-parts,,Medium,"Math, Binary Search, Greedy, "
928,Minimize Malware Spread II,Minimize Malware Spread II,minimize-malware-spread-ii,,Medium,"Depth-first Search, Union Find, Graph, "
929,Unique Email Addresses,Unique Email Addresses,unique-email-addresses,,Medium,"String, "
932,Beautiful Array,Beautiful Array,beautiful-array,,Medium,"Divide and Conquer, "
933,Number of Recent Calls,Number of Recent Calls,number-of-recent-calls,,Medium,"Queue, "
935,Knight Dialer,Knight Dialer,knight-dialer,,Medium,"Dynamic Programming, "
936,Stamping The Sequence,Stamping The Sequence,stamping-the-sequence,,Medium,"String, Greedy, "
937,Reorder Data in Log Files,Reorder Data in Log Files,reorder-data-in-log-files,,Medium,"String, "
939,Minimum Area Rectangle,Minimum Area Rectangle,minimum-area-rectangle,,Medium,"Hash Table, "
941,Valid Mountain Array,Valid Mountain Array,valid-mountain-array,,Medium,"Array, "
942,DI String Match,DI String Match,di-string-match,,Medium,"Math, "
943,Find the Shortest Superstring,Find the Shortest Superstring,find-the-shortest-superstring,,Medium,"Dynamic Programming, "
944,Delete Columns to Make Sorted,Delete Columns to Make Sorted,delete-columns-to-make-sorted,,Medium,"Greedy, "
947,Most Stones Removed with Same Row or Column,Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,,Medium,"Depth-first Search, Union Find, "
948,Bag of Tokens,Bag of Tokens,bag-of-tokens,,Medium,"Greedy, "
949,Largest Time for Given Digits,Largest Time for Given Digits,largest-time-for-given-digits,,Medium,"Math, "
950,Reveal Cards In Increasing Order,Reveal Cards In Increasing Order,reveal-cards-in-increasing-order,,Medium,"Array, "
952,Largest Component Size by Common Factor,Largest Component Size by Common Factor,largest-component-size-by-common-factor,,Medium,"Math, Union Find, "
953,Verifying an Alien Dictionary,Verifying an Alien Dictionary,verifying-an-alien-dictionary,,Medium,"Hash Table, "
954,Array of Doubled Pairs,Array of Doubled Pairs,array-of-doubled-pairs,,Medium,"Array, Hash Table, "
955,Delete Columns to Make Sorted II,Delete Columns to Make Sorted II,delete-columns-to-make-sorted-ii,,Medium,"Greedy, "
957,Prison Cells After N Days,Prison Cells After N Days,prison-cells-after-n-days,,Medium,"Hash Table, "
959,Regions Cut By Slashes,Regions Cut By Slashes,regions-cut-by-slashes,,Medium,"Depth-first Search, Union Find, Graph, "
961,N-Repeated Element in Size 2N Array,N-Repeated Element in Size 2N Array,n-repeated-element-in-size-2n-array,,Medium,"Hash Table, "
963,Minimum Area Rectangle II,Minimum Area Rectangle II,minimum-area-rectangle-ii,,Medium,"Math, Geometry, "
964,Least Operators to Express Number,Least Operators to Express Number,least-operators-to-express-number,,Medium,"Math, Dynamic Programming, "
966,Vowel Spellchecker,Vowel Spellchecker,vowel-spellchecker,,Medium,"Hash Table, String, "
967,Numbers With Same Consecutive Differences,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,,Medium,"Dynamic Programming, "
969,Pancake Sorting,Pancake Sorting,pancake-sorting,,Medium,"Array, Sort, "
970,Powerful Integers,Powerful Integers,powerful-integers,,Medium,"Hash Table, Math, "
971,Flip Binary Tree To Match Preorder Traversal,Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,,Medium,"Tree, Depth-first Search, "
972,Equal Rational Numbers,Equal Rational Numbers,equal-rational-numbers,,Medium,"Math, "
975,Odd Even Jump,Odd Even Jump,odd-even-jump,,Medium,"Dynamic Programming, Stack, Ordered Map, "
978,Longest Turbulent Subarray,Longest Turbulent Subarray,longest-turbulent-subarray,,Medium,"Array, Dynamic Programming, Sliding Window, "
982,Triples with Bitwise AND Equal To Zero,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,,Medium,"Dynamic Programming, "
984,String Without AAA or BBB,String Without AAA or BBB,string-without-aaa-or-bbb,,Medium,"Greedy, "
985,Sum of Even Numbers After Queries,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,,Medium,"Array, "
987,Vertical Order Traversal of a Binary Tree,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,,Medium,"Hash Table, Tree, "
988,Smallest String Starting From Leaf,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,,Medium,"Tree, Depth-first Search, "
989,Add to Array-Form of Integer,Add to Array-Form of Integer,add-to-array-form-of-integer,,Medium,"Array, "
991,Broken Calculator,Broken Calculator,broken-calculator,,Medium,"Math, Greedy, "
998,Maximum Binary Tree II,Maximum Binary Tree II,maximum-binary-tree-ii,,Medium,"Tree, "
999,Available Captures for Rook,Available Captures for Rook,available-captures-for-rook,,Medium,"Array, "
1001,Grid Illumination,Grid Illumination,grid-illumination,,Medium,"Hash Table, "
1003,Check If Word Is Valid After Substitutions,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,,Medium,"String, Stack, "
1006,Clumsy Factorial,Clumsy Factorial,clumsy-factorial,,Medium,"Math, "
1007,Minimum Domino Rotations For Equal Row,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,,Medium,"Array, Greedy, "
1012,Numbers With Repeated Digits,Numbers With Repeated Digits,numbers-with-repeated-digits,,Medium,"Math, Dynamic Programming, "
1015,Smallest Integer Divisible by K,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,,Medium,"Math, "
1016,Binary String With Substrings Representing 1 To N,Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,,Medium,"String, "
1017,Convert to Base -2,Convert to Base -2,convert-to-base-2,,Medium,"Math, "
1018,Binary Prefix Divisible By 5,Binary Prefix Divisible By 5,binary-prefix-divisible-by-5,,Medium,"Array, "
1021,Remove Outermost Parentheses,Remove Outermost Parentheses,remove-outermost-parentheses,,Medium,"Stack, "
1023,Camelcase Matching,Camelcase Matching,camelcase-matching,,Medium,"String, Trie, "
1025,Divisor Game,Divisor Game,divisor-game,,Medium,"Math, Dynamic Programming, "
1030,Matrix Cells in Distance Order,Matrix Cells in Distance Order,matrix-cells-in-distance-order,,Medium,"Sort, "
1032,Stream of Characters,Stream of Characters,stream-of-characters,,Medium,"Trie, "
1033,Moving Stones Until Consecutive,Moving Stones Until Consecutive,moving-stones-until-consecutive,,Medium,"Brainteaser, "
1034,Coloring A Border,Coloring A Border,coloring-a-border,,Medium,"Depth-first Search, "
1036,Escape a Large Maze,Escape a Large Maze,escape-a-large-maze,,Medium,"Breadth-first Search, "
1037,Valid Boomerang,Valid Boomerang,valid-boomerang,,Medium,"Math, "
1040,Moving Stones Until Consecutive II,Moving Stones Until Consecutive II,moving-stones-until-consecutive-ii,,Medium,"Array, Sliding Window, "
1041,Robot Bounded In Circle,Robot Bounded In Circle,robot-bounded-in-circle,,Medium,"Math, "
1042,Flower Planting With No Adjacent,Flower Planting With No Adjacent,flower-planting-with-no-adjacent,,Medium,"Graph, "
1044,Longest Duplicate Substring,Longest Duplicate Substring,longest-duplicate-substring,,Medium,"Hash Table, Binary Search, "
1045,Customers Who Bought All Products,Customers Who Bought All Products,customers-who-bought-all-products,,Medium,
1050,Actors and Directors Who Cooperated At Least Three Times,Actors and Directors Who Cooperated At Least Three Times,actors-and-directors-who-cooperated-at-least-three-times,,Medium,
1051,Height Checker,Height Checker,height-checker,,Medium,"Array, "
1053,Previous Permutation With One Swap,Previous Permutation With One Swap,previous-permutation-with-one-swap,,Medium,"Array, Greedy, "
1056,Confusing Number,Confusing Number,confusing-number,,Medium,"Math, "
1057,Campus Bikes,Campus Bikes,campus-bikes,,Medium,"Greedy, Sort, "
1058,Minimize Rounding Error to Meet Target,Minimize Rounding Error to Meet Target,minimize-rounding-error-to-meet-target,,Medium,"Math, Dynamic Programming, Greedy, "
1059,All Paths from Source Lead to Destination,All Paths from Source Lead to Destination,all-paths-from-source-lead-to-destination,,Medium,"Depth-first Search, Graph, "
1064,Fixed Point,Fixed Point,fixed-point,,Medium,"Array, Binary Search, "
1065,Index Pairs of a String,Index Pairs of a String,index-pairs-of-a-string,,Medium,"String, Trie, "
1067,Digit Count in Range,Digit Count in Range,digit-count-in-range,,Medium,"Math, Dynamic Programming, "
1068,Product Sales Analysis I,Product Sales Analysis I,product-sales-analysis-i,,Medium,
1069,Product Sales Analysis II,Product Sales Analysis II,product-sales-analysis-ii,,Medium,
1070,Product Sales Analysis III,Product Sales Analysis III,product-sales-analysis-iii,,Medium,
1071,Greatest Common Divisor of Strings,Greatest Common Divisor of Strings,greatest-common-divisor-of-strings,,Medium,"String, "
1073,Adding Two Negabinary Numbers,Adding Two Negabinary Numbers,adding-two-negabinary-numbers,,Medium,"Math, "
1075,Project Employees I,Project Employees I,project-employees-i,,Medium,
1076,Project Employees II,Project Employees II,project-employees-ii,,Medium,"String, "
1078,Occurrences After Bigram,Occurrences After Bigram,occurrences-after-bigram,,Medium,"Hash Table, "
1080,Insufficient Nodes in Root to Leaf Paths,Insufficient Nodes in Root to Leaf Paths,insufficient-nodes-in-root-to-leaf-paths,,Medium,"Depth-first Search, "
1081,Smallest Subsequence of Distinct Characters,Smallest Subsequence of Distinct Characters,smallest-subsequence-of-distinct-characters,,Medium,"String, "
1082,Sales Analysis I,Sales Analysis I,sales-analysis-i,,Medium,
1083,Sales Analysis II,Sales Analysis II,sales-analysis-ii,,Medium,
1084,Sales Analysis III,Sales Analysis III,sales-analysis-iii,,Medium,
1085,Sum of Digits in the Minimum Number,Sum of Digits in the Minimum Number,sum-of-digits-in-the-minimum-number,,Medium,"Array, "
1086,High Five,High Five,high-five,,Medium,"Array, Hash Table, Sort, "
1088,Confusing Number II,Confusing Number II,confusing-number-ii,,Medium,"Math, Backtracking, "
1089,Duplicate Zeros,Duplicate Zeros,duplicate-zeros,,Medium,"Array, "
1090,Largest Values From Labels,Largest Values From Labels,largest-values-from-labels,,Medium,"Hash Table, Greedy, "
1093,Statistics from a Large Sample,Statistics from a Large Sample,statistics-from-a-large-sample,,Medium,"Math, Two Pointers, "
1096,Brace Expansion II,Brace Expansion II,brace-expansion-ii,,Medium,"String, "
1097,Game Play Analysis V,Game Play Analysis V,game-play-analysis-v,,Medium,
1098,Unpopular Books,Unpopular Books,unpopular-books,,Medium,
1103,Distribute Candies to People,Distribute Candies to People,distribute-candies-to-people,,Medium,"Math, "
1104,Path In Zigzag Labelled Binary Tree,Path In Zigzag Labelled Binary Tree,path-in-zigzag-labelled-binary-tree,,Medium,"Math, Tree, "
1107,New Users Daily Count,New Users Daily Count,new-users-daily-count,,Medium,
1108,Defanging an IP Address,Defanging an IP Address,defanging-an-ip-address,,Medium,"String, "
1109,Corporate Flight Bookings,Corporate Flight Bookings,corporate-flight-bookings,,Medium,"Array, Math, "
1111,Maximum Nesting Depth of Two Valid Parentheses Strings,Maximum Nesting Depth of Two Valid Parentheses Strings,maximum-nesting-depth-of-two-valid-parentheses-strings,,Medium,"Binary Search, Greedy, "
1113,Reported Posts,Reported Posts,reported-posts,,Medium,
1116,Print Zero Even Odd,Print Zero Even Odd,print-zero-even-odd,,Medium,
1117,Building H2O,Building H2O,building-h2o,,Medium,
1118,Number of Days in a Month,Number of Days in a Month,number-of-days-in-a-month,,Medium,
1119,Remove Vowels from a String,Remove Vowels from a String,remove-vowels-from-a-string,,Medium,"String, "
1121,Divide Array Into Increasing Sequences,Divide Array Into Increasing Sequences,divide-array-into-increasing-sequences,,Medium,"Math, "
1123,Lowest Common Ancestor of Deepest Leaves,Lowest Common Ancestor of Deepest Leaves,lowest-common-ancestor-of-deepest-leaves,,Medium,"Tree, Depth-first Search, "
1127,User Purchase Platform,User Purchase Platform,user-purchase-platform,,Medium,
1128,Number of Equivalent Domino Pairs,Number of Equivalent Domino Pairs,number-of-equivalent-domino-pairs,,Medium,"Array, "
1131,Maximum of Absolute Value Expression,Maximum of Absolute Value Expression,maximum-of-absolute-value-expression,,Medium,"Math, Bit Manipulation, "
1132,Reported Posts II,Reported Posts II,reported-posts-ii,,Medium,
1134,Armstrong Number,Armstrong Number,armstrong-number,,Medium,"Math, "
1138,Alphabet Board Path,Alphabet Board Path,alphabet-board-path,,Medium,"Hash Table, String, "
1139,Largest 1-Bordered Square,Largest 1-Bordered Square,largest-1-bordered-square,,Medium,"Dynamic Programming, "
1140,Stone Game II,Stone Game II,stone-game-ii,,Medium,"Dynamic Programming, "
1141,User Activity for the Past 30 Days I,User Activity for the Past 30 Days I,user-activity-for-the-past-30-days-i,,Medium,
1142,User Activity for the Past 30 Days II,User Activity for the Past 30 Days II,user-activity-for-the-past-30-days-ii,,Medium,
1144,Decrease Elements To Make Array Zigzag,Decrease Elements To Make Array Zigzag,decrease-elements-to-make-array-zigzag,,Medium,"Array, "
1145,Binary Tree Coloring Game,Binary Tree Coloring Game,binary-tree-coloring-game,,Medium,"Tree, Depth-first Search, "
1146,Snapshot Array,Snapshot Array,snapshot-array,,Medium,"Array, "
1148,Article Views I,Article Views I,article-views-i,,Medium,
1149,Article Views II,Article Views II,article-views-ii,,Medium,
1150,Check If a Number Is Majority Element in a Sorted Array,Check If a Number Is Majority Element in a Sorted Array,check-if-a-number-is-majority-element-in-a-sorted-array,,Medium,"Array, Binary Search, "
1152,Analyze User Website Visit Pattern,Analyze User Website Visit Pattern,analyze-user-website-visit-pattern,,Medium,"Array, Hash Table, Sort, "
