,timepoint,ROI,subject,BOLD signal
1118,1.818181818181818,AG,18,1.6543234024885811
1119,1.818181818181818,AG,19,2.130793426431878
1120,1.818181818181818,V1,0,1.7387561055248215
1121,1.818181818181818,V1,1,0.1757538817841045
1122,1.818181818181818,V1,2,1.8646004708009336
1123,1.818181818181818,V1,3,3.4265392451967336
1124,1.818181818181818,V1,4,2.404996560143948
1125,1.818181818181818,V1,5,-1.615489752241659
1126,1.818181818181818,V1,6,0.7755303586084411
1127,1.818181818181818,V1,7,-1.1301164187334205
1128,1.818181818181818,V1,8,2.40332734849765
1129,1.818181818181818,V1,9,-0.7550505929910367
1130,1.818181818181818,V1,10,-0.422267513562253
1131,1.818181818181818,V1,11,2.8267154809527084
1132,1.818181818181818,V1,12,2.9110249274777003
1133,1.818181818181818,V1,13,-0.4063978250676958
1134,1.818181818181818,V1,14,2.2789947344040025
1135,1.818181818181818,V1,15,0.6177552793655292
1136,1.818181818181818,V1,16,1.3765602739271614
1137,1.818181818181818,V1,17,1.9123655505081665
1138,1.818181818181818,V1,18,1.1199190443076557
1139,1.818181818181818,V1,19,0.5009319512075796
1140,1.9191919191919191,IPS,0,-2.188734960837593
1141,1.9191919191919191,IPS,1,-3.116536109638851
1142,1.9191919191919191,IPS,2,-2.48747273684352
1143,1.9191919191919191,IPS,3,-1.8873593176762995
1144,1.9191919191919191,IPS,4,-3.597160293735292
1145,1.9191919191919191,IPS,5,-2.775877412576234
1146,1.9191919191919191,IPS,6,0.8405664118503109
1147,1.9191919191919191,IPS,7,-2.6219989878087397
1148,1.9191919191919191,IPS,8,-1.155085369030582
1149,1.9191919191919191,IPS,9,0.1249849368274003
1150,1.9191919191919191,IPS,10,-0.0908097043898081
1151,1.9191919191919191,IPS,11,-3.015300198582558
1152,1.9191919191919191,IPS,12,1.0712528921215831
1153,1.9191919191919191,IPS,13,2.127746676759664
1154,1.9191919191919191,IPS,14,0.1891715122743661
1155,1.9191919191919191,IPS,15,-3.4388656656485503
1156,1.9191919191919191,IPS,16,0.6148180759521277
1157,1.9191919191919191,IPS,17,1.0692574669555646
1158,1.9191919191919191,IPS,18,-1.3940593481205723
1159,1.9191919191919191,IPS,19,-3.60733970134026
1160,1.9191919191919191,AG,0,1.877776499083009
1161,1.9191919191919191,AG,1,1.8095635427142331
1162,1.9191919191919191,AG,2,3.64665125159696
1163,1.9191919191919191,AG,3,1.566520321128845
1164,1.9191919191919191,AG,4,3.0325019309347176
1165,1.9191919191919191,AG,5,1.241538823601014
1166,1.9191919191919191,AG,6,2.72866616195934
1167,1.9191919191919191,AG,7,1.7348922303760006
1168,1.9191919191919191,AG,8,0.4743779308902269
1169,1.9191919191919191,AG,9,-0.8663512376216564
1170,1.9191919191919191,AG,10,-0.2550335339601106
1171,1.9191919191919191,AG,11,1.7652079055489087
1172,1.9191919191919191,AG,12,0.9150226419410634
1173,1.9191919191919191,AG,13,-0.2451452095055245
1174,1.9191919191919191,AG,14,2.258224411832623
1175,1.9191919191919191,AG,15,1.3739905104716132
1176,1.9191919191919191,AG,16,3.551607213574873
1177,1.9191919191919191,AG,17,0.3584295617343307
1178,1.9191919191919191,AG,18,1.7446164260729555
1179,1.9191919191919191,AG,19,2.2210864500162524
1180,1.9191919191919191,V1,0,1.7183694052939058
1181,1.9191919191919191,V1,1,0.1553671815531884
1182,1.9191919191919191,V1,2,1.8442137705700177
1183,1.9191919191919191,V1,3,3.406152544965817
1184,1.9191919191919191,V1,4,2.384609859913032
1185,1.9191919191919191,V1,5,-1.635876452472575
1186,1.9191919191919191,V1,6,0.7551436583775251
1187,1.9191919191919191,V1,7,-1.1505031189643369
1188,1.9191919191919191,V1,8,2.382940648266734
1189,1.9191919191919191,V1,9,-0.7754372932219528
1190,1.9191919191919191,V1,10,-0.4426542137931691
1191,1.9191919191919191,V1,11,2.8063287807217923
1192,1.9191919191919191,V1,12,2.8906382272467845
1193,1.9191919191919191,V1,13,-0.4267845252986119
1194,1.9191919191919191,V1,14,2.2586080341730863
1195,1.9191919191919191,V1,15,0.597368579134613
1196,1.9191919191919191,V1,16,1.3561735736962457
1197,1.9191919191919191,V1,17,1.8919788502772503
1198,1.9191919191919191,V1,18,1.0995323440767395
1199,1.9191919191919191,V1,19,0.4805452509766636
1200,2.0202020202020203,IPS,0,-2.1929982553616347
1201,2.0202020202020203,IPS,1,-3.120799404162893
1202,2.0202020202020203,IPS,2,-2.4917360313675614
1203,2.0202020202020203,IPS,3,-1.8916226122003408
1204,2.0202020202020203,IPS,4,-3.6014235882593337
1205,2.0202020202020203,IPS,5,-2.780140707100276
1206,2.0202020202020203,IPS,6,0.8363031173262692
1207,2.0202020202020203,IPS,7,-2.626262282332781
1208,2.0202020202020203,IPS,8,-1.1593486635546235
1209,2.0202020202020203,IPS,9,0.1207216423033585
1210,2.0202020202020203,IPS,10,-0.0950729989138499
1211,2.0202020202020203,IPS,11,-3.0195634931066
1212,2.0202020202020203,IPS,12,1.0669895975975412
1213,2.0202020202020203,IPS,13,2.123483382235622
1214,2.0202020202020203,IPS,14,0.1849082177503244
1215,2.0202020202020203,IPS,15,-3.4431289601725923
1216,2.0202020202020203,IPS,16,0.610554781428086
1217,2.0202020202020203,IPS,17,1.0649941724315228
1218,2.0202020202020203,IPS,18,-1.398322642644614
1219,2.0202020202020203,IPS,19,-3.6116029958643017
1220,2.0202020202020203,AG,0,1.9688300244788692
1221,2.0202020202020203,AG,1,1.9006170681100945
1222,2.0202020202020203,AG,2,3.7377047769928193
1223,2.0202020202020203,AG,3,1.657573846524706
1224,2.0202020202020203,AG,4,3.123555456330578
1225,2.0202020202020203,AG,5,1.3325923489968747
1226,2.0202020202020203,AG,6,2.8197196873552013
1227,2.0202020202020203,AG,7,1.8259457557718612
1228,2.0202020202020203,AG,8,0.5654314562860876
1229,2.0202020202020203,AG,9,-0.7752977122257958
1230,2.0202020202020203,AG,10,-0.1639800085642499
1231,2.0202020202020203,AG,11,1.8562614309447687
1232,2.0202020202020203,AG,12,1.006076167336924
1233,2.0202020202020203,AG,13,-0.1540916841096638
1234,2.0202020202020203,AG,14,2.3492779372284835
1235,2.0202020202020203,AG,15,1.4650440358674737
1236,2.0202020202020203,AG,16,3.642660738970733
1237,2.0202020202020203,AG,17,0.4494830871301913
1238,2.0202020202020203,AG,18,1.835669951468816
1239,2.0202020202020203,AG,19,2.312139975412113
1240,2.0202020202020203,V1,0,1.6949812135878184
1241,2.0202020202020203,V1,1,0.131978989847101
1242,2.0202020202020203,V1,2,1.8208255788639305
1243,2.0202020202020203,V1,3,3.38276435325973
1244,2.0202020202020203,V1,4,2.3612216682069445
1245,2.0202020202020203,V1,5,-1.6592646441786625
1246,2.0202020202020203,V1,6,0.7317554666714376
1247,2.0202020202020203,V1,7,-1.173891310670424
1248,2.0202020202020203,V1,8,2.3595524565606465
1249,2.0202020202020203,V1,9,-0.7988254849280402
1250,2.0202020202020203,V1,10,-0.4660424054992565
1251,2.0202020202020203,V1,11,2.782940589015705
1252,2.0202020202020203,V1,12,2.867250035540697
1253,2.0202020202020203,V1,13,-0.4501727170046993
1254,2.0202020202020203,V1,14,2.235219842466999
1255,2.0202020202020203,V1,15,0.5739803874285256
1256,2.0202020202020203,V1,16,1.332785381990158
1257,2.0202020202020203,V1,17,1.868590658571163
1258,2.0202020202020203,V1,18,1.0761441523706523
1259,2.0202020202020203,V1,19,0.4571570592705762
1260,2.121212121212121,IPS,0,-2.183731711206828
1261,2.121212121212121,IPS,1,-3.111532860008086
1262,2.121212121212121,IPS,2,-2.4824694872127546
1263,2.121212121212121,IPS,3,-1.8823560680455345
1264,2.121212121212121,IPS,4,-3.592157044104527
1265,2.121212121212121,IPS,5,-2.770874162945469
1266,2.121212121212121,IPS,6,0.8455696614810759
1267,2.121212121212121,IPS,7,-2.616995738177974
1268,2.121212121212121,IPS,8,-1.150082119399817
1269,2.121212121212121,IPS,9,0.1299881864581653
1270,2.121212121212121,IPS,10,-0.0858064547590431
1271,2.121212121212121,IPS,11,-3.010296948951793
1272,2.121212121212121,IPS,12,1.076256141752348
1273,2.121212121212121,IPS,13,2.132749926390429
1274,2.121212121212121,IPS,14,0.1941747619051312
1275,2.121212121212121,IPS,15,-3.433862416017785
1276,2.121212121212121,IPS,16,0.6198213255828927
1277,2.121212121212121,IPS,17,1.0742607165863296
1278,2.121212121212121,IPS,18,-1.3890560984898073
1279,2.121212121212121,IPS,19,-3.602336451709495
1280,2.121212121212121,AG,0,2.059702673281122
1281,2.121212121212121,AG,1,1.9914897169123469
1282,2.121212121212121,AG,2,3.828577425795072
1283,2.121212121212121,AG,3,1.7484464953269585
1284,2.121212121212121,AG,4,3.2144281051328303
1285,2.121212121212121,AG,5,1.423464997799127
1286,2.121212121212121,AG,6,2.9105923361574533
1287,2.121212121212121,AG,7,1.916818404574114
1288,2.121212121212121,AG,8,0.6563041050883401
1289,2.121212121212121,AG,9,-0.6844250634235433
1290,2.121212121212121,AG,10,-0.0731073597619974
1291,2.121212121212121,AG,11,1.9471340797470216
1292,2.121212121212121,AG,12,1.0969488161391765
1293,2.121212121212121,AG,13,-0.0632190353074113
1294,2.121212121212121,AG,14,2.4401505860307364
1295,2.121212121212121,AG,15,1.5559166846697263
1296,2.121212121212121,AG,16,3.7335333877729857
1297,2.121212121212121,AG,17,0.5403557359324439
1298,2.121212121212121,AG,18,1.9265426002710688
1299,2.121212121212121,AG,19,2.403012624214365
1300,2.121212121212121,V1,0,1.6685166564183027
1301,2.121212121212121,V1,1,0.105514432677585
1302,2.121212121212121,V1,2,1.7943610216944146
1303,2.121212121212121,V1,3,3.356299796090214
1304,2.121212121212121,V1,4,2.3347571110374283
1305,2.121212121212121,V1,5,-1.6857292013481784
1306,2.121212121212121,V1,6,0.705290909501922
1307,2.121212121212121,V1,7,-1.20035586783994
1308,2.121212121212121,V1,8,2.333087899391131
1309,2.121212121212121,V1,9,-0.8252900420975562
1310,2.121212121212121,V1,10,-0.4925069626687725
1311,2.121212121212121,V1,11,2.7564760318461894
1312,2.121212121212121,V1,12,2.8407854783711803
1313,2.121212121212121,V1,13,-0.4766372741742153
1314,2.121212121212121,V1,14,2.208755285297483
1315,2.121212121212121,V1,15,0.54751583025901
1316,2.121212121212121,V1,16,1.306320824820642
1317,2.121212121212121,V1,17,1.842126101401647
1318,2.121212121212121,V1,18,1.0496795952011364
1319,2.121212121212121,V1,19,0.4306925021010604
1320,2.2222222222222223,IPS,0,-2.162320557074336
1321,2.2222222222222223,IPS,1,-3.090121705875593
1322,2.2222222222222223,IPS,2,-2.461058333080263
1323,2.2222222222222223,IPS,3,-1.8609449139130427
1324,2.2222222222222223,IPS,4,-3.5707458899720343
1325,2.2222222222222223,IPS,5,-2.749463008812978
1326,2.2222222222222223,IPS,6,0.8669808156135678
1327,2.2222222222222223,IPS,7,-2.5955845840454828
1328,2.2222222222222223,IPS,8,-1.1286709652673252
1329,2.2222222222222223,IPS,9,0.1513993405906571
1330,2.2222222222222223,IPS,10,-0.0643953006265513
1331,2.2222222222222223,IPS,11,-2.9888857948193017
1332,2.2222222222222223,IPS,12,1.09766729588484
1333,2.2222222222222223,IPS,13,2.154161080522921
1334,2.2222222222222223,IPS,14,0.215585916037623
1335,2.2222222222222223,IPS,15,-3.4124512618852942
1336,2.2222222222222223,IPS,16,0.6412324797153846
1337,2.2222222222222223,IPS,17,1.0956718707188216
1338,2.2222222222222223,IPS,18,-1.3676449443573155
1339,2.2222222222222223,IPS,19,-3.580925297577004
1340,2.2222222222222223,AG,0,2.1495022586966974
1341,2.2222222222222223,AG,1,2.081289302327922
1342,2.2222222222222223,AG,2,3.918377011210648
1343,2.2222222222222223,AG,3,1.8382460807425336
1344,2.2222222222222223,AG,4,3.304227690548406
1345,2.2222222222222223,AG,5,1.5132645832147027
1346,2.2222222222222223,AG,6,3.000391921573029
1347,2.2222222222222223,AG,7,2.006617989989689
1348,2.2222222222222223,AG,8,0.7461036905039156
1349,2.2222222222222223,AG,9,-0.5946254780079678
1350,2.2222222222222223,AG,10,0.016692225653578
1351,2.2222222222222223,AG,11,2.0369336651625973
1352,2.2222222222222223,AG,12,1.1867484015547518
1353,2.2222222222222223,AG,13,0.026580550108164
1354,2.2222222222222223,AG,14,2.5299501714463117
1355,2.2222222222222223,AG,15,1.645716270085302
1356,2.2222222222222223,AG,16,3.8233329731885615
1357,2.2222222222222223,AG,17,0.6301553213480193
1358,2.2222222222222223,AG,18,2.016342185686644
1359,2.2222222222222223,AG,19,2.4928122096299408
1360,2.2222222222222223,V1,0,1.63894472685955
1361,2.2222222222222223,V1,1,0.0759425031188326
1362,2.2222222222222223,V1,2,1.7647890921356617
1363,2.2222222222222223,V1,3,3.3267278665314617
1364,2.2222222222222223,V1,4,2.3051851814786755
1365,2.2222222222222223,V1,5,-1.715301130906931
1366,2.2222222222222223,V1,6,0.6757189799431693
1367,2.2222222222222223,V1,7,-1.2299277973986928
1368,2.2222222222222223,V1,8,2.303515969832378
1369,2.2222222222222223,V1,9,-0.8548619716563088
1370,2.2222222222222223,V1,10,-0.5220788922275249
1371,2.2222222222222223,V1,11,2.726904102287437
1372,2.2222222222222223,V1,12,2.8112135488124284
1373,2.2222222222222223,V1,13,-0.506209203732968
1374,2.2222222222222223,V1,14,2.17918335573873
1375,2.2222222222222223,V1,15,0.5179439007002573
1376,2.2222222222222223,V1,16,1.2767488952618895
1377,2.2222222222222223,V1,17,1.8125541718428944
1378,2.2222222222222223,V1,18,1.0201076656423838
1379,2.2222222222222223,V1,19,0.4011205725423078
1380,2.323232323232323,IPS,0,-2.1301216449526867
1381,2.323232323232323,IPS,1,-3.0579227937539444
1382,2.323232323232323,IPS,2,-2.428859420958614
1383,2.323232323232323,IPS,3,-1.8287460017913932
1384,2.323232323232323,IPS,4,-3.5385469778503853
1385,2.323232323232323,IPS,5,-2.717264096691329
1386,2.323232323232323,IPS,6,0.899179727735217
1387,2.323232323232323,IPS,7,-2.5633856719238333
1388,2.323232323232323,IPS,8,-1.096472053145676
1389,2.323232323232323,IPS,9,0.1835982527123064
1390,2.323232323232323,IPS,10,-0.032196388504902
1391,2.323232323232323,IPS,11,-2.956686882697652
1392,2.323232323232323,IPS,12,1.1298662080064892
1393,2.323232323232323,IPS,13,2.18635999264457
1394,2.323232323232323,IPS,14,0.2477848281592723
1395,2.323232323232323,IPS,15,-3.380252349763645
1396,2.323232323232323,IPS,16,0.6734313918370338
1397,2.323232323232323,IPS,17,1.1278707828404708
1398,2.323232323232323,IPS,18,-1.3354460322356665
1399,2.323232323232323,IPS,19,-3.548726385455354
1400,2.323232323232323,AG,0,2.2373977882163407
1401,2.323232323232323,AG,1,2.169184831847565
1402,2.323232323232323,AG,2,4.006272540730292
1403,2.323232323232323,AG,3,1.9261416102621771
1404,2.323232323232323,AG,4,3.39212322006805
1405,2.323232323232323,AG,5,1.601160112734346
1406,2.323232323232323,AG,6,3.088287451092672
1407,2.323232323232323,AG,7,2.094513519509333
1408,2.323232323232323,AG,8,0.8339992200235591
1409,2.323232323232323,AG,9,-0.5067299484883243
1410,2.323232323232323,AG,10,0.1045877551732214
1411,2.323232323232323,AG,11,2.124829194682241
1412,2.323232323232323,AG,12,1.274643931074395
1413,2.323232323232323,AG,13,0.1144760796278075
1414,2.323232323232323,AG,14,2.617845700965955
1415,2.323232323232323,AG,15,1.7336117996049452
1416,2.323232323232323,AG,16,3.911228502708205
1417,2.323232323232323,AG,17,0.7180508508676628
1418,2.323232323232323,AG,18,2.104237715206288
1419,2.323232323232323,AG,19,2.5807077391495845
1420,2.323232323232323,V1,0,1.6062787646053958
1421,2.323232323232323,V1,1,0.0432765408646784
1422,2.323232323232323,V1,2,1.7321231298815076
1423,2.323232323232323,V1,3,3.2940619042773074
1424,2.323232323232323,V1,4,2.2725192192245216
1425,2.323232323232323,V1,5,-1.7479670931610851
1426,2.323232323232323,V1,6,0.643053017689015
1427,2.323232323232323,V1,7,-1.262593759652847
1428,2.323232323232323,V1,8,2.270850007578224
1429,2.323232323232323,V1,9,-0.8875279339104627
1430,2.323232323232323,V1,10,-0.5547448544816791
1431,2.323232323232323,V1,11,2.6942381400332827
1432,2.323232323232323,V1,12,2.7785475865582745
1433,2.323232323232323,V1,13,-0.5388751659871218
1434,2.323232323232323,V1,14,2.1465173934845763
1435,2.323232323232323,V1,15,0.4852779384461031
1436,2.323232323232323,V1,16,1.2440829330077354
1437,2.323232323232323,V1,17,1.7798882095887405
1438,2.323232323232323,V1,18,0.9874417033882296
1439,2.323232323232323,V1,19,0.3684546102881536
1440,2.4242424242424243,IPS,0,-2.0884452683683232
1441,2.4242424242424243,IPS,1,-3.0162464171695813
1442,2.4242424242424243,IPS,2,-2.38718304437425
1443,2.4242424242424243,IPS,3,-1.7870696252070295
1444,2.4242424242424243,IPS,4,-3.4968706012660222
1445,2.4242424242424243,IPS,5,-2.6755877201069644
1446,2.4242424242424243,IPS,6,0.9408561043195808
1447,2.4242424242424243,IPS,7,-2.5217092953394693
1448,2.4242424242424243,IPS,8,-1.054795676561312
1449,2.4242424242424243,IPS,9,0.22527462929667
1450,2.4242424242424243,IPS,10,0.0094799880794615
1451,2.4242424242424243,IPS,11,-2.915010506113288
1452,2.4242424242424243,IPS,12,1.1715425845908527
1453,2.4242424242424243,IPS,13,2.2280363692289336
1454,2.4242424242424243,IPS,14,0.2894612047436359
1455,2.4242424242424243,IPS,15,-3.338575973179281
1456,2.4242424242424243,IPS,16,0.7151077684213974
1457,2.4242424242424243,IPS,17,1.1695471594248343
1458,2.4242424242424243,IPS,18,-1.2937696556513023
1459,2.4242424242424243,IPS,19,-3.5070500088709897
1460,2.4242424242424243,AG,0,2.322628445146148
1461,2.4242424242424243,AG,1,2.254415488777372
1462,2.4242424242424243,AG,2,4.0915031976600975
1463,2.4242424242424243,AG,3,2.011372267191984
1464,2.4242424242424243,AG,4,3.4773538769978565
1465,2.4242424242424243,AG,5,1.6863907696641531
1466,2.4242424242424243,AG,6,3.1735181080224795
1467,2.4242424242424243,AG,7,2.17974417643914
1468,2.4242424242424243,AG,8,0.919229876953366
1469,2.4242424242424243,AG,9,-0.4214992915585175
1470,2.4242424242424243,AG,10,0.1898184121030283
1471,2.4242424242424243,AG,11,2.210059851612048
1472,2.4242424242424243,AG,12,1.3598745880042022
1473,2.4242424242424243,AG,13,0.1997067365576144
1474,2.4242424242424243,AG,14,2.7030763578957617
1475,2.4242424242424243,AG,15,1.818842456534752
1476,2.4242424242424243,AG,16,3.996459159638012
1477,2.4242424242424243,AG,17,0.8032815077974697
1478,2.4242424242424243,AG,18,2.1894683721360946
1479,2.4242424242424243,AG,19,2.665938396079391
1480,2.4242424242424243,V1,0,1.5705758742997613
1481,2.4242424242424243,V1,1,0.007573650559044
1482,2.4242424242424243,V1,2,1.6964202395758732
1483,2.4242424242424243,V1,3,3.2583590139716727
1484,2.4242424242424243,V1,4,2.236816328918888
1485,2.4242424242424243,V1,5,-1.7836699834667198
1486,2.4242424242424243,V1,6,0.6073501273833806
1487,2.4242424242424243,V1,7,-1.2982966499584814
1488,2.4242424242424243,V1,8,2.2351471172725894
1489,2.4242424242424243,V1,9,-0.9232308242160976
1490,2.4242424242424243,V1,10,-0.5904477447873135
1491,2.4242424242424243,V1,11,2.658535249727648
1492,2.4242424242424243,V1,12,2.74284469625264
1493,2.4242424242424243,V1,13,-0.5745780562927563
1494,2.4242424242424243,V1,14,2.110814503178942
1495,2.4242424242424243,V1,15,0.4495750481404686
1496,2.4242424242424243,V1,16,1.208380042702101
1497,2.4242424242424243,V1,17,1.7441853192831058
1498,2.4242424242424243,V1,18,0.9517388130825952
1499,2.4242424242424243,V1,19,0.3327517199825192
1500,2.525252525252525,IPS,0,-2.038541778455946
1501,2.525252525252525,IPS,1,-2.966342927257204
1502,2.525252525252525,IPS,2,-2.3372795544618725
1503,2.525252525252525,IPS,3,-1.7371661352946524
1504,2.525252525252525,IPS,4,-3.446967111353645
1505,2.525252525252525,IPS,5,-2.625684230194587
1506,2.525252525252525,IPS,6,0.990759594231958
1507,2.525252525252525,IPS,7,-2.4718058054270924
1508,2.525252525252525,IPS,8,-1.0048921866489346
1509,2.525252525252525,IPS,9,0.2751781192090474
1510,2.525252525252525,IPS,10,0.0593834779918389
1511,2.525252525252525,IPS,11,-2.865107016200911
1512,2.525252525252525,IPS,12,1.22144607450323
1513,2.525252525252525,IPS,13,2.277939859141311
1514,2.525252525252525,IPS,14,0.3393646946560133
1515,2.525252525252525,IPS,15,-3.2886724832669034
1516,2.525252525252525,IPS,16,0.7650112583337748
1517,2.525252525252525,IPS,17,1.2194506493372117
1518,2.525252525252525,IPS,18,-1.2438661657389252
1519,2.525252525252525,IPS,19,-3.457146518958613
1520,2.525252525252525,AG,0,2.404509850945186
1521,2.525252525252525,AG,1,2.33629689457641
1522,2.525252525252525,AG,2,4.173384603459136
1523,2.525252525252525,AG,3,2.093253672991022
1524,2.525252525252525,AG,4,3.5592352827968945
1525,2.525252525252525,AG,5,1.7682721754631912
1526,2.525252525252525,AG,6,3.255399513821517
1527,2.525252525252525,AG,7,2.2616255822381777
1528,2.525252525252525,AG,8,1.001111282752404
1529,2.525252525252525,AG,9,-0.3396178857594795
1530,2.525252525252525,AG,10,0.2716998179020663
1531,2.525252525252525,AG,11,2.291941257411086
1532,2.525252525252525,AG,12,1.4417559938032405
1533,2.525252525252525,AG,13,0.2815881423566524
1534,2.525252525252525,AG,14,2.7849577636948
1535,2.525252525252525,AG,15,1.9007238623337896
1536,2.525252525252525,AG,16,4.07834056543705
1537,2.525252525252525,AG,17,0.8851629135965077
1538,2.525252525252525,AG,18,2.2713497779351326
1539,2.525252525252525,AG,19,2.747819801878429
1540,2.525252525252525,V1,0,1.5319353994387763
1541,2.525252525252525,V1,1,-0.0310668243019407
1542,2.525252525252525,V1,2,1.6577797647148886
1543,2.525252525252525,V1,3,3.219718539110688
1544,2.525252525252525,V1,4,2.1981758540579026
1545,2.525252525252525,V1,5,-1.822310458327704
1546,2.525252525252525,V1,6,0.568709652522396
1547,2.525252525252525,V1,7,-1.3369371248194657
1548,2.525252525252525,V1,8,2.1965066424116046
1549,2.525252525252525,V1,9,-0.9618712990770816
1550,2.525252525252525,V1,10,-0.6290882196482983
1551,2.525252525252525,V1,11,2.619894774866664
1552,2.525252525252525,V1,12,2.704204221391655
1553,2.525252525252525,V1,13,-0.613218531153741
1554,2.525252525252525,V1,14,2.0721740283179573
1555,2.525252525252525,V1,15,0.410934573279484
1556,2.525252525252525,V1,16,1.1697395678411162
1557,2.525252525252525,V1,17,1.705544844422121
1558,2.525252525252525,V1,18,0.9130983382216106
1559,2.525252525252525,V1,19,0.2941112451215347
1560,2.6262626262626263,IPS,0,-1.981592143633188
1561,2.6262626262626263,IPS,1,-2.9093932924344457
1562,2.6262626262626263,IPS,2,-2.280329919639115
1563,2.6262626262626263,IPS,3,-1.680216500471894
1564,2.6262626262626263,IPS,4,-3.3900174765308866
1565,2.6262626262626263,IPS,5,-2.56873459537183
1566,2.6262626262626263,IPS,6,1.047709229054716
1567,2.6262626262626263,IPS,7,-2.4148561706043346
1568,2.6262626262626263,IPS,8,-0.9479425518261766
1569,2.6262626262626263,IPS,9,0.3321277540318054
1570,2.6262626262626263,IPS,10,0.1163331128145969
1571,2.6262626262626263,IPS,11,-2.808157381378153
1572,2.6262626262626263,IPS,12,1.278395709325988
1573,2.6262626262626263,IPS,13,2.334889493964069
1574,2.6262626262626263,IPS,14,0.3963143294787713
1575,2.6262626262626263,IPS,15,-3.2317228484441465
1576,2.6262626262626263,IPS,16,0.8219608931565328
1577,2.6262626262626263,IPS,17,1.2764002841599698
1578,2.6262626262626263,IPS,18,-1.186916530916167
1579,2.6262626262626263,IPS,19,-3.4001968841358554
1580,2.6262626262626263,AG,0,2.482437924441149
1581,2.6262626262626263,AG,1,2.414224968072374
1582,2.6262626262626263,AG,2,4.2513126769551
1583,2.6262626262626263,AG,3,2.1711817464869854
1584,2.6262626262626263,AG,4,3.6371633562928585
1585,2.6262626262626263,AG,5,1.8462002489591545
1586,2.6262626262626263,AG,6,3.3333275873174806
1587,2.6262626262626263,AG,7,2.3395536557341408
1588,2.6262626262626263,AG,8,1.079039356248367
1589,2.6262626262626263,AG,9,-0.2616898122635161
1590,2.6262626262626263,AG,10,0.3496278913980297
1591,2.6262626262626263,AG,11,2.369869330907049
1592,2.6262626262626263,AG,12,1.5196840672992038
1593,2.6262626262626263,AG,13,0.3595162158526158
1594,2.6262626262626263,AG,14,2.862885837190763
1595,2.6262626262626263,AG,15,1.9786519358297532
1596,2.6262626262626263,AG,16,4.156268638933013
1597,2.6262626262626263,AG,17,0.963090987092471
1598,2.6262626262626263,AG,18,2.349277851431096
1599,2.6262626262626263,AG,19,2.8257478753743923
1600,2.6262626262626263,V1,0,1.4904965810365929
1601,2.6262626262626263,V1,1,-0.0725056427041248
1602,2.6262626262626263,V1,2,1.6163409463127043
1603,2.6262626262626263,V1,3,3.178279720708504
1604,2.6262626262626263,V1,4,2.1567370356557185
1605,2.6262626262626263,V1,5,-1.863749276729888
1606,2.6262626262626263,V1,6,0.527270834120212
1607,2.6262626262626263,V1,7,-1.3783759432216498
1608,2.6262626262626263,V1,8,2.155067824009421
1609,2.6262626262626263,V1,9,-1.0033101174792658
1610,2.6262626262626263,V1,10,-0.6705270380504824
1611,2.6262626262626263,V1,11,2.578455956464479
1612,2.6262626262626263,V1,12,2.662765402989471
1613,2.6262626262626263,V1,13,-0.6546573495559251
1614,2.6262626262626263,V1,14,2.030735209915773
1615,2.6262626262626263,V1,15,0.3694957548773001
1616,2.6262626262626263,V1,16,1.128300749438932
1617,2.6262626262626263,V1,17,1.664106026019937
1618,2.6262626262626263,V1,18,0.8716595198194266
1619,2.6262626262626263,V1,19,0.2526724267193506
1620,2.727272727272727,IPS,0,-1.918701728137007
1621,2.727272727272727,IPS,1,-2.846502876938265
1622,2.727272727272727,IPS,2,-2.217439504142934
1623,2.727272727272727,IPS,3,-1.6173260849757134
1624,2.727272727272727,IPS,4,-3.327127061034706
1625,2.727272727272727,IPS,5,-2.5058441798756483
1626,2.727272727272727,IPS,6,1.110599644550897
1627,2.727272727272727,IPS,7,-2.351965755108153
1628,2.727272727272727,IPS,8,-0.8850521363299957
1629,2.727272727272727,IPS,9,0.3950181695279864
1630,2.727272727272727,IPS,10,0.1792235283107779
1631,2.727272727272727,IPS,11,-2.745266965881972
1632,2.727272727272727,IPS,12,1.3412861248221692
1633,2.727272727272727,IPS,13,2.39777990946025
1634,2.727272727272727,IPS,14,0.4592047449749523
1635,2.727272727272727,IPS,15,-3.1688324329479647
1636,2.727272727272727,IPS,16,0.8848513086527138
1637,2.727272727272727,IPS,17,1.3392906996561509
1638,2.727272727272727,IPS,18,-1.1240261154199862
1639,2.727272727272727,IPS,19,-3.3373064686396736
1640,2.727272727272727,AG,0,2.555890654741032
1641,2.727272727272727,AG,1,2.487677698372256
1642,2.727272727272727,AG,2,4.324765407254983
1643,2.727272727272727,AG,3,2.244634476786868
1644,2.727272727272727,AG,4,3.710616086592741
1645,2.727272727272727,AG,5,1.9196529792590369
1646,2.727272727272727,AG,6,3.406780317617363
1647,2.727272727272727,AG,7,2.413006386034024
1648,2.727272727272727,AG,8,1.1524920865482498
1649,2.727272727272727,AG,9,-0.1882370819636336
1650,2.727272727272727,AG,10,0.4230806216979121
1651,2.727272727272727,AG,11,2.4433220612069317
1652,2.727272727272727,AG,12,1.5931367975990862
1653,2.727272727272727,AG,13,0.4329689461524982
1654,2.727272727272727,AG,14,2.936338567490646
1655,2.727272727272727,AG,15,2.052104666129636
1656,2.727272727272727,AG,16,4.229721369232896
1657,2.727272727272727,AG,17,1.0365437173923535
1658,2.727272727272727,AG,18,2.422730581730978
